country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","06-03-2025 18:00:00",28.725645,77.749675,NH3,5,8,7
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","06-03-2025 18:00:00",28.725645,77.749675,SO2,25,73,42
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","06-03-2025 18:00:00",26.428282,80.327067,PM2.5,7,77,38
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","06-03-2025 18:00:00",26.428282,80.327067,PM10,6,127,96
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","06-03-2025 18:00:00",26.428282,80.327067,OZONE,8,11,9
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","06-03-2025 18:00:00",26.509954,80.249612,PM10,70,121,90
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","06-03-2025 18:00:00",26.509954,80.249612,NH3,2,2,2
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","06-03-2025 18:00:00",26.509954,80.249612,OZONE,13,16,14
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","06-03-2025 18:00:00",26.4703136,80.3229863,PM2.5,7,25,15
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","06-03-2025 18:00:00",26.4703136,80.3229863,PM10,7,22,13
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","06-03-2025 18:00:00",17.349694,78.451437,CO,6,29,17
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","06-03-2025 18:00:00",23.8175497,91.2726974,PM10,35,67,47
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","06-03-2025 18:00:00",27.23711,78.01936,PM2.5,14,75,36
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","06-03-2025 18:00:00",27.23711,78.01936,PM10,15,99,37
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","06-03-2025 18:00:00",27.23711,78.01936,OZONE,8,18,16
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","06-03-2025 18:00:00",27.106972,78.000111,NO2,10,10,10
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","06-03-2025 18:00:00",27.106972,78.000111,SO2,11,15,13
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","06-03-2025 18:00:00",27.19412,77.96237,NO2,32,33,33
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","06-03-2025 18:00:00",27.169338,78.03582,NO2,26,26,26
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","06-03-2025 18:00:00",27.169338,78.03582,SO2,19,36,25
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","06-03-2025 18:00:00",27.19862,77.92066,PM10,35,98,57
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","06-03-2025 18:00:00",27.19862,77.92066,NH3,1,4,2
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","06-03-2025 18:00:00",27.19862,77.92066,SO2,13,16,15
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","06-03-2025 18:00:00",28.964949,77.278761,NH3,1,3,2
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","06-03-2025 18:00:00",26.4703136,80.3229863,OZONE,6,84,64
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","06-03-2025 18:00:00",28.2348927,77.8683002,OZONE,5,8,6
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","06-03-2025 18:00:00",26.766433,80.927299,OZONE,15,93,81
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","06-03-2025 18:00:00",26.868120,81.005119,OZONE,26,39,36
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","06-03-2025 18:00:00",26.906111,80.948222,SO2,4,18,13
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","06-03-2025 18:00:00",26.906111,80.948222,CO,22,79,42
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","06-03-2025 18:00:00",28.359581,79.414455,NO2,2,3,2
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","06-03-2025 18:00:00",28.359581,79.414455,NH3,1,2,1
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","06-03-2025 18:00:00",28.38910936,79.42963708,NH3,1,3,1
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","06-03-2025 18:00:00",28.406963,77.849831,CO,24,36,27
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","06-03-2025 18:00:00",28.6603346,77.3572563,PM10,86,163,123
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","06-03-2025 18:00:00",26.730136,83.433859,SO2,33,38,36
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","06-03-2025 18:00:00",26.730136,83.433859,CO,6,10,9
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","06-03-2025 18:00:00",26.90723,80.98579,PM10,50,116,81
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","06-03-2025 18:00:00",26.90723,80.98579,SO2,NA,NA,NA
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","06-03-2025 18:00:00",26.8458805,80.9365541,NH3,10,25,17
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","06-03-2025 18:00:00",26.8458805,80.9365541,CO,13,78,53
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","06-03-2025 18:00:00",27.168897,78.376960,PM2.5,15,58,31
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","06-03-2025 18:00:00",27.1594,78.3953,PM2.5,29,60,41
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","06-03-2025 18:00:00",28.646233,77.358075,CO,18,30,27
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","06-03-2025 18:00:00",28.47272,77.482000,SO2,5,19,12
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","06-03-2025 18:00:00",28.47272,77.482000,CO,30,102,100
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","06-03-2025 18:00:00",26.83399722,80.8917361,PM10,68,168,110
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","06-03-2025 18:00:00",26.83399722,80.8917361,NO2,25,39,32
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","06-03-2025 18:00:00",28.999264,77.7590354,PM10,39,78,57
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","06-03-2025 18:00:00",28.999264,77.7590354,NH3,5,7,6
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","06-03-2025 18:00:00",28.999264,77.7590354,OZONE,42,97,87
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","06-03-2025 18:00:00",28.9535882,77.7622941,NH3,5,12,8
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","06-03-2025 18:00:00",29.063510,77.709723,PM2.5,16,55,31
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","06-03-2025 18:00:00",28.569230,77.393848,NO2,34,65,47
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","06-03-2025 18:00:00",25.494,81.863,PM10,12,49,20
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","06-03-2025 18:00:00",25.494,81.863,OZONE,24,58,50
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","06-03-2025 18:00:00","25.44919916 ","81.82735986 ",PM2.5,NA,NA,NA
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","06-03-2025 18:00:00","25.44919916 ","81.82735986 ",PM10,20,37,29
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","06-03-2025 18:00:00","25.44919916 ","81.82735986 ",CO,2,8,5
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","06-03-2025 18:00:00",25.3505986,82.9083074,SO2,13,22,17
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","06-03-2025 18:00:00",27.5714090,77.6557570,NO2,12,12,12
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","06-03-2025 18:00:00",27.5714090,77.6557570,SO2,26,27,27
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","06-03-2025 18:00:00",30.269444,78.044167,PM10,36,120,65
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","06-03-2025 18:00:00",30.269444,78.044167,SO2,1,4,1
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","06-03-2025 18:00:00",29.2124114,78.9611753,CO,3,30,21
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","06-03-2025 18:00:00",23.685297,86.945968,PM10,102,148,122
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","06-03-2025 18:00:00",23.6979360,86.9443950,PM2.5,32,113,62
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","06-03-2025 18:00:00",23.6979360,86.9443950,NO2,12,66,23
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","06-03-2025 18:00:00",23.6979360,86.9443950,NH3,4,7,5
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","06-03-2025 18:00:00",29.4723508,77.7194031,CO,12,38,26
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","06-03-2025 18:00:00",28.5447608,77.3231257,NH3,11,12,12
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","06-03-2025 18:00:00",28.5447608,77.3231257,SO2,8,23,13
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","06-03-2025 18:00:00",28.5447608,77.3231257,OZONE,76,209,170
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","06-03-2025 18:00:00",28.849399,78.742362,SO2,40,59,49
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","06-03-2025 18:00:00",28.849399,78.742362,CO,16,20,18
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","06-03-2025 18:00:00",28.802625,78.753728,PM10,27,60,41
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","06-03-2025 18:00:00",28.802625,78.753728,NO2,27,28,27
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","06-03-2025 18:00:00",25.301778,82.996789,NH3,1,1,1
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","06-03-2025 18:00:00",25.262326,82.995408,PM10,12,31,18
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","06-03-2025 18:00:00",25.262326,82.995408,SO2,35,41,37
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","06-03-2025 18:00:00",28.83526,78.74460,PM2.5,7,26,14
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","06-03-2025 18:00:00",28.83526,78.74460,OZONE,16,93,46
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","06-03-2025 18:00:00",23.6181830,87.1057180,NH3,6,10,8
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","06-03-2025 18:00:00",22.7605581,88.3617589,OZONE,4,84,62
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","06-03-2025 18:00:00",23.567923,87.306843,NH3,1,2,1
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","06-03-2025 18:00:00",23.567923,87.306843,CO,2,34,7
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","06-03-2025 18:00:00",23.567923,87.306843,OZONE,11,176,176
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","06-03-2025 18:00:00",23.5087640,87.3544400,CO,26,103,36
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","06-03-2025 18:00:00",23.5087640,87.3544400,OZONE,9,79,61
India,West_Bengal,Durgapur,"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB","06-03-2025 18:00:00",23.5404352,87.2892225,OZONE,4,77,52
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","06-03-2025 18:00:00",22.629801,88.352017,NH3,1,5,2
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","06-03-2025 18:00:00",22.554954,88.292568,CO,69,107,73
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","06-03-2025 18:00:00",22.611968,88.347422,SO2,10,18,11
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","06-03-2025 18:00:00",22.5687319,88.2797276,PM2.5,76,308,161
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","06-03-2025 18:00:00",22.5687319,88.2797276,PM10,125,206,155
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","06-03-2025 18:00:00",22.5367507,88.3638022,SO2,11,26,14
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","06-03-2025 18:00:00",22.49929,88.36917,CO,13,58,17
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","06-03-2025 18:00:00",22.49929,88.36917,OZONE,11,53,36
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","06-03-2025 18:00:00",22.627847,88.380669,OZONE,8,70,61
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","06-03-2025 18:00:00",22.51106,88.35142,PM10,83,124,102
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","06-03-2025 18:00:00",22.51106,88.35142,NH3,7,45,18
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","06-03-2025 18:00:00",22.5448082,88.3403691,PM2.5,55,174,90
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","06-03-2025 18:00:00",26.6879226,88.4152495,NH3,13,21,15
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","06-03-2025 18:00:00",25.697189,85.245900,NO2,31,40,35
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","06-03-2025 18:00:00",25.697189,85.245900,NH3,5,10,7
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","06-03-2025 18:00:00",25.560083,87.553265,NO2,10,19,14
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","06-03-2025 18:00:00",25.560083,87.553265,SO2,1,12,8
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","06-03-2025 18:00:00",26.0881305,87.93840336,PM2.5,31,80,45
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","06-03-2025 18:00:00",27.308328,84.531742,PM2.5,40,110,72
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","06-03-2025 18:00:00",27.308328,84.531742,PM10,49,155,97
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","06-03-2025 18:00:00",27.308328,84.531742,OZONE,10,10,10
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","06-03-2025 18:00:00",26.63086,84.90051,NO2,18,25,22
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","06-03-2025 18:00:00",26.63086,84.90051,NH3,3,3,3
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","06-03-2025 18:00:00",26.987634,94.636574,OZONE,3,70,32
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","06-03-2025 18:00:00",26.146529,87.454184,NH3,4,5,4
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","06-03-2025 18:00:00",26.146529,87.454184,SO2,15,19,18
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","06-03-2025 18:00:00",26.146529,87.454184,CO,27,37,31
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","06-03-2025 18:00:00",25.5626095,84.663264,NH3,1,1,1
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","06-03-2025 18:00:00",24.75746,84.366208,NH3,1,1,1
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","06-03-2025 18:00:00",24.75746,84.366208,CO,18,76,30
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","06-03-2025 18:00:00",25.42742023,86.13886079,NO2,26,56,40
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","06-03-2025 18:00:00",16.5150833,80.5181667,OZONE,15,75,63
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","06-03-2025 18:00:00",14.675886,77.593027,CO,4,20,6
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","06-03-2025 18:00:00",13.204880,79.097889,PM10,29,112,71
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","06-03-2025 18:00:00",13.204880,79.097889,NO2,10,18,15
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","06-03-2025 18:00:00",13.204880,79.097889,OZONE,27,44,35
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","06-03-2025 18:00:00",26.80365,84.51954,CO,23,102,74
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","06-03-2025 18:00:00",25.251013,86.989001,SO2,7,41,24
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","06-03-2025 18:00:00",25.265194,87.012947,NO2,11,13,12
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","06-03-2025 18:00:00",25.204762,85.514960,OZONE,19,33,26
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","06-03-2025 18:00:00",26.181742,91.78063,NO2,2,3,3
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","06-03-2025 18:00:00",26.181742,91.78063,CO,23,70,29
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","06-03-2025 18:00:00",26.349082,92.68449,PM10,32,98,53
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","06-03-2025 18:00:00",26.349082,92.68449,NH3,1,3,1
India,Assam,Silchar,"Tarapur, Silchar - PCBA","06-03-2025 18:00:00",24.82827,92.79525,NH3,1,2,2
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","06-03-2025 18:00:00",16.509717,80.612222,OZONE,2,54,46
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","06-03-2025 18:00:00",16.554731,80.649110,NO2,15,22,18
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","06-03-2025 18:00:00",16.554731,80.649110,CO,18,62,25
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","06-03-2025 18:00:00",17.72,83.3,PM2.5,23,111,59
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","06-03-2025 18:00:00",26.071318,91.87488,PM10,66,370,202
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","06-03-2025 18:00:00",26.071318,91.87488,OZONE,19,57,45
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","06-03-2025 18:00:00",26.10887,91.589544,NO2,15,21,18
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","06-03-2025 18:00:00",26.181742,91.78063,PM2.5,60,280,165
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)","06-03-2025 18:00:00",13.67,79.35,PM2.5,58,196,107
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","06-03-2025 18:00:00",13.615387,79.409230,NO2,17,80,39
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","06-03-2025 18:00:00",16.536107,80.594233,PM2.5,53,88,69
India,"Andaman and Nicobar","Sri Vijaya Puram","Police Line, Sri Vijaya Puram - ANPCC","06-03-2025 18:00:00",11.654054,92.734055,SO2,3,34,20
India,"Andaman and Nicobar","Sri Vijaya Puram","Police Line, Sri Vijaya Puram - ANPCC","06-03-2025 18:00:00",11.654054,92.734055,CO,28,88,36
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","06-03-2025 18:00:00",16.5150833,80.5181667,PM10,58,184,123
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","06-03-2025 18:00:00",25.567520,83.966379,NO2,4,5,5
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","06-03-2025 18:00:00",25.567520,83.966379,SO2,5,12,8
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","06-03-2025 18:00:00",24.7955,84.9994,CO,17,50,37
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","06-03-2025 18:00:00",24.792403,84.992416,PM2.5,15,83,46
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","06-03-2025 18:00:00",22.348441,82.549611,SO2,7,11,9
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","06-03-2025 18:00:00",22.126650,83.483212,PM2.5,2,356,88
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","06-03-2025 18:00:00",22.126650,83.483212,NO2,19,49,31
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","06-03-2025 18:00:00",22.126650,83.483212,NH3,2,2,2
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","06-03-2025 18:00:00",22.126650,83.483212,CO,15,42,22
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","06-03-2025 18:00:00",22.126650,83.483212,OZONE,8,9,8
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","06-03-2025 18:00:00",22.1910172,83.5197009,CO,11,60,15
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","06-03-2025 18:00:00",22.1910172,83.5197009,OZONE,5,6,5
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","06-03-2025 18:00:00",21.258815,81.578979,PM2.5,12,38,21
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","06-03-2025 18:00:00",21.258815,81.578979,OZONE,2,34,16
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","06-03-2025 18:00:00",26.63086,84.90051,OZONE,12,14,13
India,Bihar,Munger,"Town Hall, Munger - BSPCB","06-03-2025 18:00:00",25.376776,86.471523,NO2,44,46,45
India,Bihar,Munger,"Town Hall, Munger - BSPCB","06-03-2025 18:00:00",25.376776,86.471523,SO2,2,22,14
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","06-03-2025 18:00:00",26.11442,85.39813,PM10,113,252,140
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","06-03-2025 18:00:00",26.11442,85.39813,NO2,8,16,12
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","06-03-2025 18:00:00",26.1403345,85.3650192,NO2,9,18,11
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","06-03-2025 18:00:00",26.1209,85.3647,PM2.5,40,229,76
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","06-03-2025 18:00:00",25.586562,85.043586,PM2.5,5,165,70
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","06-03-2025 18:00:00",30.751462,76.762879,NH3,18,24,22
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","06-03-2025 18:00:00",30.751462,76.762879,OZONE,21,69,59
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","06-03-2025 18:00:00",30.719859,76.738637,OZONE,28,111,81
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","06-03-2025 18:00:00",21.194815,81.314770,PM10,22,50,36
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","06-03-2025 18:00:00",21.194815,81.314770,CO,8,24,9
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","06-03-2025 18:00:00",21.185571,81.343175,OZONE,11,28,24
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","06-03-2025 18:00:00",21.224231,81.408350,PM10,16,143,67
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","06-03-2025 18:00:00",21.224231,81.408350,NH3,3,4,4
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","06-03-2025 18:00:00",22.08815,82.13737,PM10,28,77,47
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","06-03-2025 18:00:00",22.118125,83.140608,PM2.5,1,215,48
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","06-03-2025 18:00:00",22.118125,83.140608,PM10,NA,NA,NA
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","06-03-2025 18:00:00",22.118125,83.140608,NO2,22,47,28
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","06-03-2025 18:00:00",22.368195,82.746431,PM10,30,81,67
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","06-03-2025 18:00:00",22.368195,82.746431,CO,28,34,30
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","06-03-2025 18:00:00",22.348441,82.549611,PM2.5,NA,NA,NA
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","06-03-2025 18:00:00",22.348441,82.549611,NH3,1,5,2
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","06-03-2025 18:00:00",25.366336,87.117468,NH3,3,3,3
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","06-03-2025 18:00:00",25.366336,87.117468,SO2,16,18,17
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","06-03-2025 18:00:00",25.366336,87.117468,OZONE,23,38,32
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","06-03-2025 18:00:00",25.03280,85.41948,PM2.5,NA,NA,NA
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","06-03-2025 18:00:00",25.892357,86.590325,NO2,7,8,8
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","06-03-2025 18:00:00",25.859655,85.77944,NH3,2,2,2
